transaction_hour,country,playerID,Game Category,payment_transaction_volume,payment_transaction_total_amount,cancelled_withdrawal_amount,pending_withdrawal_amount,deposit_amount,withdrawal_amount,cancelled_withdrawal_count,withdrawal_count,deposit_count,game_transaction_volume,game_total_amount,sum_wager_value,sum_result_value,count_wager_operations,count_result_operations,profit
2017-03-20 09:00:00,SE,116018788,Slots,,,,,,,,,,121.0,3834.0,63.5239403868511,341.71863439382633,61.0,60.0,-278.1946940069752
2017-03-20 09:00:00,SE,116023410,Slots,,,,,,,,,,6.0,81.0,3.170912165733,5.3905506817461,3.0,3.0,-2.2196385160130996
2017-03-20 09:00:00,SE,116025700,Slots,,,,,,,,,,11.0,1100.0,10.56970721911,105.6970721911,5.0,6.0,-95.12736497199
2017-03-20 09:00:00,SE,116053877,Slots,,,,,,,,,,123.0,1588.0,126.3080012683645,41.5389493711023,51.0,72.0,84.76905189726222
2017-03-20 09:00:00,SE,116062837,Slots,,,,,,,,,,39.0,1276.0,10.781101363492201,124.0883627523514,21.0,18.0,-113.3072613888592
2017-03-20 10:00:00,SE,116010104,N/A,3.0,31.70912165733,0.0,0.0,31.70912165733,0.0,0.0,0.0,3.0,,,,,,,
2017-03-20 10:00:00,SE,116010104,Slots,,,,,,,,,,412.0,1942.0,53.6941126730788,151.5696015220374,179.0,233.0,-97.87548884895861
2017-03-20 10:00:00,SE,116018788,N/A,1.0,52.84853609555,0.0,0.0,0.0,52.84853609555,0.0,1.0,0.0,,,,,,,
2017-03-20 10:00:00,SE,116047714,N/A,1.0,13.2121340238875,0.0,0.0,13.2121340238875,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 10:00:00,SE,116047714,Slots,,,,,,,,,,34.0,707.0,44.9212556812175,29.806574357890202,17.0,17.0,15.1146813233273
2017-03-20 10:00:00,SE,116059489,N/A,1.0,105.6970721911,0.0,0.0,105.6970721911,0.0,0.0,0.0,1.0,,,,,,,
